backend,backend_status,campaign_id,campaign_type,case_id,chi2,chi2_dof,conditional_rotation_count,counts,fetch_status,fetched_utc,grid_points,implementation,initial_layout,job_id,l1_distance,label,logical_metrics,max_abs_deviation,nonzero_conditional_rotation_count,num_qubits,observed_distribution,optimization_level,prepared_utc,purpose,qasm_path,result_path,runtime_options,seed,shots,source,submitted,submitted_utc,target_probabilities,transpile_seconds,transpiled_metrics,transpiled_two_qubit_depth,tvd,usage_before_submission
ibm_kingston,"{""operational"": true, ""pending_jobs"": 2, ""status_msg"": ""active""}",phase8_kingston_affine_mitigated_distribution,gr_distribution_measurement,gr_affine_n4,23.90627828537807,15,15,"{""0000"": 186, ""0001"": 517, ""0010"": 380, ""0011"": 686, ""0100"": 268, ""0101"": 618, ""0110"": 446, ""0111"": 819, ""1000"": 194, ""1001"": 557, ""1010"": 441, ""1011"": 781, ""1100"": 313, ""1101"": 694, ""1110"": 509, ""1111"": 783}",DONE,2026-08-08T17:33:12.765227+00:00,16,ucry,,d9rmdrfpemts73csq5l0,0.043645544897151875,"affine probability law, 16 midpoint cells","{""depth"": 5, ""multi_qubit_gate_count"": 2, ""num_clbits"": 4, ""num_qubits"": 4, ""one_qubit_gate_count"": 1, ""operation_counts"": {""measure"": 4, ""ry"": 1, ""ucry"": 3}, ""size"": 8, ""swap_count"": 0, ""two_qubit_gate_count"": 1, ""width"": 8}",0.009195448477056972,15,4,"[0.022705078125, 0.023681640625, 0.03271484375, 0.0382080078125, 0.04638671875, 0.0538330078125, 0.054443359375, 0.0621337890625, 0.0631103515625, 0.0679931640625, 0.075439453125, 0.084716796875, 0.083740234375, 0.0953369140625, 0.0999755859375, 0.0955810546875]",2,2026-08-08T17:27:03.458781+00:00,Cross-backend validation of the strongest mitigated sixteen-cell distribution result.,/Users/antoniofalco/Library/CloudStorage/Dropbox/TENSORS/Quantum_TENSORS/IBM_Quantum_Proposal/grover-rudolph-qae-benchmark/results/hardware/phase8_kingston_affine_mitigated_distribution/20260808T172702Z/circuits/gr_affine_n4_transpiled.qasm,/Users/antoniofalco/Library/CloudStorage/Dropbox/TENSORS/Quantum_TENSORS/IBM_Quantum_Proposal/grover-rudolph-qae-benchmark/results/hardware/phase8_kingston_affine_mitigated_distribution/20260808T172702Z/results/result_gr_affine_n4_d9rmdrfpemts73csq5l0.json,"{""dynamical_decoupling"": {""enable"": true, ""scheduling_method"": ""alap"", ""sequence_type"": ""XY4""}, ""twirling"": {""enable_gates"": true, ""enable_measure"": true, ""num_randomizations"": 32, ""shots_per_randomization"": 256, ""strategy"": ""active-accum""}}",12345,8192,function:affine,True,2026-08-08T17:27:09.333519+00:00,"[0.02022349683544304, 0.025860363924050642, 0.03149723101265823, 0.03713409810126583, 0.04277096518987343, 0.04840783227848102, 0.05404469936708862, 0.05968156645569621, 0.0653184335443038, 0.0709553006329114, 0.076592167721519, 0.0822290348101266, 0.0878659018987342, 0.09350276898734179, 0.09913963607594937, 0.10477650316455697]",0.774676667060703,"{""depth"": 74, ""multi_qubit_gate_count"": 0, ""num_clbits"": 4, ""num_qubits"": 156, ""one_qubit_gate_count"": 78, ""operation_counts"": {""cz"": 16, ""measure"": 4, ""rz"": 37, ""sx"": 40, ""x"": 1}, ""size"": 98, ""swap_count"": 0, ""two_qubit_gate_count"": 16, ""width"": 160}",16,0.021822772448575938,"{""estimated_remaining_seconds"": 9331.0, ""usage_allocation_seconds"": 10800, ""usage_consumed_seconds"": 1469, ""usage_limit_reached"": false, ""usage_limit_seconds"": 10800, ""usage_period"": {""end_time"": ""2027-08-02T17:13:13.026Z"", ""start_time"": ""2026-08-02T17:13:13.026Z""}}"
