a_exact,backend,backend_status,campaign_id,campaign_type,case_id,counts,event,expected_p_k,fetch_status,fetched_utc,grid_points,implementation,job_id,k,label,logical_metrics,marked_count,marked_indices,num_qubits,optimization_level,p_abs_dev,p_hat,prepared_utc,purpose,qasm_path,result_path,runtime_options,seed,shots,submitted,submitted_utc,target_probabilities,transpile_seconds,transpiled_metrics,transpiled_two_qubit_depth,usage_before_submission
0.6803797468354431,ibm_fez,"{""operational"": true, ""pending_jobs"": 45, ""status_msg"": ""active""}",phase4_gr_affine_n4_mlae_k01_ibm_fez,gr_event_mlae,gr_affine_n4,"{""0000"": 39, ""0001"": 129, ""0010"": 101, ""0011"": 201, ""0100"": 72, ""0101"": 165, ""0110"": 124, ""0111"": 167, ""1000"": 64, ""1001"": 147, ""1010"": 108, ""1011"": 188, ""1100"": 78, ""1101"": 149, ""1110"": 132, ""1111"": 184}",upper_half,0.6803797468354431,DONE,2026-08-05T16:04:20.623926+00:00,16,ucry,d9pl96jbvhrs73a2q7m0,0,"affine positive density, 16 midpoint cells","{""depth"": 5, ""multi_qubit_gate_count"": 2, ""num_clbits"": 4, ""num_qubits"": 4, ""one_qubit_gate_count"": 1, ""operation_counts"": {""measure"": 4, ""ry"": 1, ""ucry"": 3}, ""size"": 8, ""swap_count"": 0, ""two_qubit_gate_count"": 1, ""width"": 8}",1330,"[8, 9, 10, 11, 12, 13, 14, 15]",4,2,0.03096568433544311,0.6494140625,2026-08-05T15:19:43.572088+00:00,Minimal MLAE schedule after the mitigated distribution readout improved TVD to 0.034112.,/Users/antoniofalco/Library/CloudStorage/Dropbox/TENSORS/Quantum_TENSORS/IBM_Quantum_Proposal/grover-rudolph-qae-benchmark/results/hardware/phase4_gr_affine_n4_mlae_k01_ibm_fez/20260805T151942Z/circuits/gr_affine_n4_upper_half_k0_transpiled.qasm,/Users/antoniofalco/Library/CloudStorage/Dropbox/TENSORS/Quantum_TENSORS/IBM_Quantum_Proposal/grover-rudolph-qae-benchmark/results/hardware/phase4_gr_affine_n4_mlae_k01_ibm_fez/20260805T151942Z/results/result_gr_affine_n4_k0_d9pl96jbvhrs73a2q7m0.json,"{""dynamical_decoupling"": {""enable"": true, ""scheduling_method"": ""alap"", ""sequence_type"": ""XY4""}, ""twirling"": {""enable_gates"": true, ""enable_measure"": true, ""num_randomizations"": 32, ""shots_per_randomization"": 64, ""strategy"": ""active-accum""}}",12345,2048,True,2026-08-05T15:19:54.383777+00:00,"[0.02022349683544304, 0.025860363924050642, 0.03149723101265823, 0.03713409810126583, 0.04277096518987343, 0.04840783227848102, 0.05404469936708862, 0.05968156645569621, 0.0653184335443038, 0.0709553006329114, 0.076592167721519, 0.0822290348101266, 0.0878659018987342, 0.09350276898734179, 0.09913963607594937, 0.10477650316455697]",0.871127708000131,"{""depth"": 74, ""multi_qubit_gate_count"": 0, ""num_clbits"": 4, ""num_qubits"": 156, ""one_qubit_gate_count"": 74, ""operation_counts"": {""cz"": 16, ""measure"": 4, ""rz"": 35, ""sx"": 37, ""x"": 2}, ""size"": 94, ""swap_count"": 0, ""two_qubit_gate_count"": 16, ""width"": 160}",16,"{""estimated_remaining_seconds"": 9368.0, ""usage_allocation_seconds"": 10800, ""usage_consumed_seconds"": 1432, ""usage_limit_reached"": false, ""usage_limit_seconds"": 10800, ""usage_period"": {""end_time"": ""2027-08-02T17:13:13.026Z"", ""start_time"": ""2026-08-02T17:13:13.026Z""}}"
0.6803797468354431,ibm_fez,"{""operational"": true, ""pending_jobs"": 45, ""status_msg"": ""active""}",phase4_gr_affine_n4_mlae_k01_ibm_fez,gr_event_mlae,gr_affine_n4,"{""0000"": 114, ""0001"": 41, ""0010"": 213, ""0011"": 46, ""0100"": 170, ""0101"": 39, ""0110"": 274, ""0111"": 53, ""1000"": 170, ""1001"": 25, ""1010"": 261, ""1011"": 49, ""1100"": 229, ""1101"": 46, ""1110"": 261, ""1111"": 57}",upper_half,0.05276458860252412,DONE,2026-08-05T16:04:21.679759+00:00,16,ucry,d9pl96rbvhrs73a2q7mg,1,"affine positive density, 16 midpoint cells","{""depth"": 17, ""multi_qubit_gate_count"": 7, ""num_clbits"": 4, ""num_qubits"": 4, ""one_qubit_gate_count"": 14, ""operation_counts"": {""h"": 2, ""mcx"": 1, ""measure"": 4, ""ry"": 3, ""ucry"": 6, ""ucry_dg"": 3, ""x"": 8, ""z"": 1}, ""size"": 28, ""swap_count"": 0, ""two_qubit_gate_count"": 3, ""width"": 8}",356,"[8, 9, 10, 11, 12, 13, 14, 15]",4,2,0.12106353639747588,0.173828125,2026-08-05T15:19:43.584121+00:00,Minimal MLAE schedule after the mitigated distribution readout improved TVD to 0.034112.,/Users/antoniofalco/Library/CloudStorage/Dropbox/TENSORS/Quantum_TENSORS/IBM_Quantum_Proposal/grover-rudolph-qae-benchmark/results/hardware/phase4_gr_affine_n4_mlae_k01_ibm_fez/20260805T151942Z/circuits/gr_affine_n4_upper_half_k1_transpiled.qasm,/Users/antoniofalco/Library/CloudStorage/Dropbox/TENSORS/Quantum_TENSORS/IBM_Quantum_Proposal/grover-rudolph-qae-benchmark/results/hardware/phase4_gr_affine_n4_mlae_k01_ibm_fez/20260805T151942Z/results/result_gr_affine_n4_k1_d9pl96rbvhrs73a2q7mg.json,"{""dynamical_decoupling"": {""enable"": true, ""scheduling_method"": ""alap"", ""sequence_type"": ""XY4""}, ""twirling"": {""enable_gates"": true, ""enable_measure"": true, ""num_randomizations"": 32, ""shots_per_randomization"": 64, ""strategy"": ""active-accum""}}",12345,2048,True,2026-08-05T15:19:55.570258+00:00,"[0.02022349683544304, 0.025860363924050642, 0.03149723101265823, 0.03713409810126583, 0.04277096518987343, 0.04840783227848102, 0.05404469936708862, 0.05968156645569621, 0.0653184335443038, 0.0709553006329114, 0.076592167721519, 0.0822290348101266, 0.0878659018987342, 0.09350276898734179, 0.09913963607594937, 0.10477650316455697]",0.008938584011048079,"{""depth"": 225, ""multi_qubit_gate_count"": 0, ""num_clbits"": 4, ""num_qubits"": 156, ""one_qubit_gate_count"": 247, ""operation_counts"": {""cz"": 51, ""measure"": 4, ""rz"": 115, ""sx"": 130, ""x"": 2}, ""size"": 302, ""swap_count"": 0, ""two_qubit_gate_count"": 51, ""width"": 160}",51,"{""estimated_remaining_seconds"": 9368.0, ""usage_allocation_seconds"": 10800, ""usage_consumed_seconds"": 1432, ""usage_limit_reached"": false, ""usage_limit_seconds"": 10800, ""usage_period"": {""end_time"": ""2027-08-02T17:13:13.026Z"", ""start_time"": ""2026-08-02T17:13:13.026Z""}}"
