a_exact,backend,backend_status,campaign_id,case_id,counts,expected_p_k,fetch_status,fetched_utc,initial_layout,job_id,k,label,logical_metrics,m_ancilla,optimization_level,p_abs_dev,p_hat,prepared_utc,purpose,qasm_path,result_path,seed,shots,structural_metrics,submitted,submitted_utc,transpile_seconds,transpiled_metrics,transpiled_two_qubit_depth,usage_before_submission
0.25,ibm_fez,"{""operational"": true, ""pending_jobs"": 0, ""status_msg"": ""active""}",phase1_g0_repeat_ibm_fez_opt2,g0,"{""000"": 395, ""001"": 384, ""010"": 366, ""011"": 399, ""100"": 127, ""101"": 132, ""110"": 122, ""111"": 123}",0.24999999999999994,DONE,2026-08-05T09:02:13.183146+00:00,,d9pfm0m28h6s739r8hk0,0,g0_constant_quarter,"{""depth"": 2, ""multi_qubit_gate_count"": 0, ""num_clbits"": 3, ""num_qubits"": 3, ""one_qubit_gate_count"": 3, ""operation_counts"": {""h"": 2, ""measure"": 3, ""ry"": 1}, ""size"": 6, ""swap_count"": 0, ""two_qubit_gate_count"": 0, ""width"": 6}",504,2,0.0039062499999999445,0.24609375,2026-08-05T08:57:30.352661+00:00,Repeat the amplitude calibration pair with optimization_level=2.,/Users/antoniofalco/Library/CloudStorage/Dropbox/TENSORS/Quantum_TENSORS/IBM_Quantum_Proposal/grover-rudolph-qae-benchmark/results/hardware/phase1_g0_repeat_ibm_fez_opt2/20260805T085729Z/circuits/g0_k0_transpiled.qasm,/Users/antoniofalco/Library/CloudStorage/Dropbox/TENSORS/Quantum_TENSORS/IBM_Quantum_Proposal/grover-rudolph-qae-benchmark/results/hardware/phase1_g0_repeat_ibm_fez_opt2/20260805T085729Z/results/result_g0_k0_d9pfm0m28h6s739r8hk0.json,12345,2048,"{""canonical_length"": 1.480960979386122, ""maximum_degree"": 0, ""minimum_m1_stratum"": 4, ""multilinear_support"": 1}",True,2026-08-05T08:57:38.963435+00:00,1.004668292007409,"{""depth"": 5, ""multi_qubit_gate_count"": 0, ""num_clbits"": 3, ""num_qubits"": 156, ""one_qubit_gate_count"": 10, ""operation_counts"": {""measure"": 3, ""rz"": 6, ""sx"": 4}, ""size"": 13, ""swap_count"": 0, ""two_qubit_gate_count"": 0, ""width"": 159}",0,"{""estimated_remaining_seconds"": 9416.0, ""usage_allocation_seconds"": 10800, ""usage_consumed_seconds"": 1384, ""usage_limit_reached"": false, ""usage_limit_seconds"": 10800, ""usage_period"": {""end_time"": ""2027-08-02T17:13:13.026Z"", ""start_time"": ""2026-08-02T17:13:13.026Z""}}"
0.25,ibm_fez,"{""operational"": true, ""pending_jobs"": 0, ""status_msg"": ""active""}",phase1_g0_repeat_ibm_fez_opt2,g0,"{""000"": 356, ""001"": 344, ""010"": 364, ""011"": 375, ""100"": 153, ""101"": 173, ""110"": 151, ""111"": 132}",0.25000000000000033,DONE,2026-08-05T09:02:14.518327+00:00,,d9pfm13bvhrs73a2ii3g,2,g0_constant_quarter,"{""depth"": 18, ""multi_qubit_gate_count"": 2, ""num_clbits"": 3, ""num_qubits"": 3, ""one_qubit_gate_count"": 33, ""operation_counts"": {""ccx"": 2, ""h"": 14, ""measure"": 3, ""ry"": 5, ""x"": 12, ""z"": 2}, ""size"": 38, ""swap_count"": 0, ""two_qubit_gate_count"": 0, ""width"": 6}",609,2,0.04736328124999967,0.29736328125,2026-08-05T08:57:30.380149+00:00,Repeat the amplitude calibration pair with optimization_level=2.,/Users/antoniofalco/Library/CloudStorage/Dropbox/TENSORS/Quantum_TENSORS/IBM_Quantum_Proposal/grover-rudolph-qae-benchmark/results/hardware/phase1_g0_repeat_ibm_fez_opt2/20260805T085729Z/circuits/g0_k2_transpiled.qasm,/Users/antoniofalco/Library/CloudStorage/Dropbox/TENSORS/Quantum_TENSORS/IBM_Quantum_Proposal/grover-rudolph-qae-benchmark/results/hardware/phase1_g0_repeat_ibm_fez_opt2/20260805T085729Z/results/result_g0_k2_d9pfm13bvhrs73a2ii3g.json,12345,2048,"{""canonical_length"": 1.480960979386122, ""maximum_degree"": 0, ""minimum_m1_stratum"": 4, ""multilinear_support"": 1}",True,2026-08-05T08:57:40.450514+00:00,0.02651420806068927,"{""depth"": 71, ""multi_qubit_gate_count"": 0, ""num_clbits"": 3, ""num_qubits"": 156, ""one_qubit_gate_count"": 70, ""operation_counts"": {""cz"": 19, ""measure"": 3, ""rz"": 30, ""sx"": 38, ""x"": 2}, ""size"": 92, ""swap_count"": 0, ""two_qubit_gate_count"": 19, ""width"": 159}",19,"{""estimated_remaining_seconds"": 9416.0, ""usage_allocation_seconds"": 10800, ""usage_consumed_seconds"": 1384, ""usage_limit_reached"": false, ""usage_limit_seconds"": 10800, ""usage_period"": {""end_time"": ""2027-08-02T17:13:13.026Z"", ""start_time"": ""2026-08-02T17:13:13.026Z""}}"
